updated,A3,A4,A5
00:17:26,7.500,1.102,4.858
00:17:21,7.441,1.102,4.550
00:17:16,7.512,1.102,4.846
00:17:11,7.500,1.114,4.775
00:17:06,7.500,1.126,4.716
00:17:01,7.477,1.137,4.467
00:16:56,7.536,1.149,4.739
00:16:51,7.512,1.137,4.680
00:16:46,7.488,1.149,4.680
00:16:41,7.465,1.137,4.503
00:16:36,7.512,1.137,4.704
00:16:31,7.477,1.126,4.704
00:16:26,7.500,1.126,4.716
00:16:21,7.500,1.126,4.763
00:16:16,7.500,1.126,4.751
00:16:11,7.500,1.126,4.739
00:16:06,7.512,1.137,4.680
00:16:01,7.488,1.161,4.680
00:15:56,7.488,1.137,4.609
00:15:51,7.524,1.149,4.633
00:15:46,7.512,1.149,4.680
00:15:41,7.500,1.149,4.680
00:15:36,7.524,1.149,4.692
00:15:31,7.477,1.161,4.668
00:15:26,7.524,1.161,4.633
00:15:21,7.512,1.149,4.597
00:15:16,7.524,1.161,4.609
00:15:11,7.500,1.149,4.609
00:15:06,7.500,1.149,4.657
00:15:01,7.500,1.149,4.645
00:14:56,7.524,1.149,4.728
00:14:51,7.512,1.137,4.704
00:14:46,7.488,1.137,4.692
00:14:41,7.524,1.114,4.680
00:14:36,7.524,1.126,4.680
00:14:31,7.488,1.149,4.621
00:14:26,7.512,1.149,4.657
00:14:21,7.500,1.137,4.633
00:14:16,7.500,1.137,4.621
00:14:11,7.524,1.149,4.538
00:14:06,7.500,1.149,4.597
00:14:01,7.524,1.149,4.668
00:13:56,7.500,1.102,4.728
00:13:51,7.488,1.102,4.668
00:13:46,7.477,1.090,4.716
00:13:41,7.536,1.078,4.834
00:13:36,7.512,1.066,4.882
00:13:31,7.512,1.066,4.633
00:13:26,7.500,1.066,4.846
00:13:21,7.488,1.066,4.917
00:13:16,7.500,1.066,4.882
00:13:11,7.500,1.066,4.882
00:13:06,7.488,1.090,4.846
00:13:01,7.500,1.078,4.846
00:12:56,7.500,1.090,4.882
00:12:51,7.512,1.066,4.704
00:12:46,7.488,1.066,4.882
00:12:41,7.524,1.066,4.929
00:12:36,7.500,1.066,4.929
00:12:31,7.500,1.066,4.870
00:12:26,7.524,1.066,4.917
00:12:21,7.512,1.066,4.976
00:12:16,7.500,1.043,4.953
00:12:11,7.500,1.055,4.692
00:12:06,7.524,1.043,4.929
00:12:01,7.512,1.066,4.941
00:11:56,7.524,1.043,5.012
00:11:51,7.477,1.055,4.953
00:11:46,7.500,1.055,4.953
00:11:41,7.488,1.078,4.917
00:11:36,7.536,1.078,4.917
00:11:31,7.524,1.078,4.894
00:11:26,7.500,1.078,4.621
00:11:21,7.477,1.090,4.799
00:11:16,7.536,1.102,4.870
00:11:11,7.500,1.102,4.870
00:11:06,7.477,1.078,4.704
00:11:01,7.512,1.078,4.858
00:10:56,7.465,1.090,4.929
00:10:51,7.524,1.066,4.917
00:10:46,7.524,1.066,4.858
00:10:41,7.500,1.043,4.929
00:10:36,7.524,1.066,4.917
00:10:31,7.512,1.066,4.917
00:10:26,7.512,1.078,4.870
00:10:21,7.512,1.078,4.657
00:10:16,7.500,1.066,4.929
00:10:11,7.536,1.055,4.976
00:10:06,7.488,1.043,4.988
00:10:01,7.512,1.031,4.905
00:09:56,7.500,1.007,5.036
00:09:51,7.512,1.019,5.095
00:09:46,7.524,1.019,5.059
00:09:41,7.441,1.007,4.917
00:09:36,7.500,1.007,5.071
00:09:31,7.500,1.019,5.059
00:09:26,7.512,1.019,5.071
00:09:21,7.524,1.019,5.012
00:09:16,7.441,0.983,4.787
00:09:11,7.500,0.995,5.130
00:09:06,7.524,1.019,5.036
00:09:01,7.512,1.043,5.000
00:08:56,7.500,1.019,5.083
00:08:51,7.477,1.019,5.071
00:08:46,7.488,1.007,5.095
00:08:41,7.512,1.007,5.095
00:08:36,7.500,0.983,5.000
00:08:31,7.500,0.960,5.249
00:08:26,7.488,0.948,5.273
00:08:21,7.500,0.948,5.213
00:08:16,7.500,0.972,5.225
00:08:11,7.524,0.948,5.202
00:08:06,7.500,0.948,5.237
00:08:01,7.488,0.948,5.273
00:07:56,7.500,0.936,5.273
00:07:51,7.500,0.948,5.308
00:07:46,7.512,0.948,5.237
00:07:41,7.512,0.948,5.249
00:07:36,7.477,0.948,5.202
00:07:31,7.453,0.936,5.059
00:07:26,7.536,0.948,5.225
00:07:21,7.524,0.960,5.178
00:07:16,7.500,0.972,5.190
00:07:11,7.488,0.995,4.976
00:07:06,7.488,1.007,5.059
00:07:01,7.536,1.031,4.976
00:06:56,7.500,1.031,5.024
00:06:51,7.536,1.055,4.941
00:06:46,7.488,1.066,4.953
00:06:41,7.500,1.066,4.941
00:06:36,7.524,1.055,4.905
00:06:31,7.524,1.078,4.775
00:06:26,7.488,1.126,4.704
00:06:21,7.500,1.137,4.692
00:06:16,7.524,1.137,4.751
00:06:11,7.512,1.137,4.657
00:06:06,7.524,1.114,4.704
00:06:01,7.500,1.078,4.822
00:05:56,7.488,1.078,4.882
00:05:51,7.512,1.078,4.882
00:05:46,7.488,1.043,4.846
00:05:41,7.453,1.031,4.965
00:05:36,7.500,1.043,5.048
00:05:31,7.512,1.043,5.012
00:05:26,7.488,1.031,4.905
00:05:21,7.453,1.007,4.716
00:05:16,7.500,1.043,5.071
00:05:11,7.512,1.043,5.059
00:05:06,7.488,1.019,4.941
00:05:01,7.500,1.019,4.882
00:04:56,7.512,1.019,5.095
00:04:51,7.548,1.019,5.095
00:04:46,7.500,1.019,5.095
00:04:41,7.500,1.019,5.095
00:04:36,7.524,1.019,5.024
00:04:31,7.524,1.043,5.000
00:04:26,7.524,1.066,4.941
00:04:21,7.512,1.090,4.905
00:04:16,7.477,1.078,4.834
00:04:11,7.500,1.102,4.834
00:04:06,7.500,1.102,4.834
00:04:01,7.512,1.090,4.870
00:03:56,7.536,1.078,4.929
00:03:51,7.488,1.055,4.953
00:03:46,7.488,1.066,4.905
00:03:41,7.488,1.090,4.894
00:03:36,7.524,1.055,4.941
00:03:31,7.512,1.055,4.976
00:03:26,7.500,1.078,4.894
00:03:21,7.512,1.090,4.834
00:03:16,7.477,1.090,4.894
00:03:11,7.512,1.055,4.929
00:03:06,7.477,1.090,4.905
00:03:01,7.500,1.066,4.941
00:02:56,7.488,1.031,4.965
00:02:51,7.512,1.007,5.083
00:02:46,7.512,1.019,5.048
00:02:41,7.536,0.995,5.213
00:02:36,7.488,0.995,5.142
00:02:31,7.488,0.983,5.190
00:02:26,7.512,0.972,5.237
00:02:21,7.512,0.948,5.308
00:02:16,7.524,0.948,5.296
00:02:11,7.500,0.936,5.356
00:02:06,7.512,0.948,5.308
00:02:01,7.500,0.960,5.273
00:01:56,7.524,0.983,5.202
00:01:51,7.512,0.995,5.166
00:01:46,7.488,0.995,5.024
00:01:41,7.512,0.983,5.178
00:01:36,7.512,0.972,5.178
00:01:31,7.500,0.983,5.166
00:01:26,7.512,0.995,5.190
00:01:21,7.524,1.007,5.166
00:01:16,7.500,0.983,5.154
00:01:11,7.477,1.019,4.988
00:01:06,7.477,1.019,5.107
00:01:01,7.488,0.995,5.213
00:00:56,7.500,0.983,5.130
00:00:51,7.488,0.995,5.059
00:00:46,7.488,1.007,5.071
00:00:41,7.488,1.031,5.095
00:00:36,7.500,1.043,4.976
00:00:31,7.488,1.055,4.965
00:00:26,7.477,1.066,4.917
00:00:21,7.512,1.066,4.929
00:00:16,7.512,1.066,4.929
00:00:11,7.512,1.066,4.905
00:00:06,7.512,1.055,4.941
00:00:01,7.536,1.055,4.965
23:59:56,7.512,1.043,4.965
23:59:51,7.524,1.043,5.036
23:59:46,7.500,1.043,4.965
23:59:41,7.500,1.031,4.799
23:59:36,7.477,1.055,4.917
23:59:31,7.512,1.043,5.000
23:59:26,7.524,1.043,4.953
23:59:21,7.512,1.043,4.870
23:59:16,7.500,1.031,4.965
23:59:11,7.500,1.066,4.953
23:59:06,7.512,1.066,4.882
23:59:01,7.512,1.078,4.929
23:58:56,7.536,1.055,4.929
23:58:51,7.512,1.090,4.751
23:58:46,7.512,1.066,4.917
23:58:41,7.512,1.055,4.905
23:58:36,7.512,1.066,4.941
23:58:31,7.477,1.043,4.846
23:58:26,7.512,1.007,4.858
23:58:21,7.500,0.983,5.130
23:58:16,7.512,1.019,5.107
23:58:11,7.512,1.019,5.048
23:58:06,7.477,1.019,5.036
23:58:01,7.524,1.019,5.083
23:57:56,7.488,1.019,5.142
23:57:51,7.488,0.995,5.190
23:57:46,7.512,0.960,5.119
23:57:41,7.477,0.972,5.000
23:57:36,7.524,0.960,5.273
23:57:31,7.500,0.936,5.285
23:57:26,7.465,0.924,5.285
23:57:21,7.488,0.912,5.403
23:57:16,7.512,0.924,5.391
23:57:11,7.500,0.924,5.367
23:57:06,7.512,0.936,5.285
23:57:01,7.488,0.936,5.320
23:56:56,7.512,0.936,5.024
23:56:51,7.524,0.936,5.308
23:56:46,7.536,0.936,5.332
23:56:41,7.500,0.924,5.296
23:56:36,7.488,0.924,5.154
23:56:31,7.524,0.912,5.344
23:56:26,7.524,0.924,5.344
23:56:21,7.500,0.924,5.356
23:56:16,7.453,0.889,5.427
23:56:11,7.465,0.889,4.917
23:56:06,7.536,0.853,5.569
23:56:01,7.524,0.829,5.581
23:55:56,7.524,0.853,5.521
23:55:51,7.477,0.877,5.213
23:55:46,7.488,0.889,5.450
23:55:41,7.477,0.865,5.450
23:55:36,7.524,0.912,5.403
23:55:31,7.512,0.901,5.213
23:55:26,7.524,0.924,5.427
23:55:21,7.512,0.924,5.379
23:55:16,7.524,0.912,5.344
23:55:11,7.500,0.912,5.427
23:55:06,7.441,0.889,4.988
23:55:01,7.512,0.901,5.427
23:54:56,7.500,0.877,5.462
23:54:51,7.488,0.841,5.403
23:54:46,7.465,0.865,5.166
23:54:41,7.488,0.877,5.450
23:54:36,7.524,0.877,5.486
23:54:31,7.488,0.877,5.415
23:54:26,7.500,0.889,5.356
23:54:21,7.465,0.865,5.119
23:54:16,7.524,0.901,5.403
23:54:11,7.524,0.924,5.391
23:54:06,7.488,0.912,5.237
23:54:01,7.500,0.948,5.000
23:53:56,7.500,0.960,5.237
23:53:51,7.500,0.972,5.202
23:53:46,7.500,0.983,5.130
23:53:41,7.488,0.995,5.095
23:53:36,7.524,0.960,5.273
23:53:31,7.524,0.972,5.202
23:53:26,7.512,0.972,5.213
23:53:21,7.465,0.960,5.130
23:53:16,7.441,0.972,4.941
23:53:11,7.512,0.960,5.285
23:53:06,7.488,0.936,5.213
23:53:01,7.524,0.936,5.273
23:52:56,7.441,0.924,5.237
23:52:51,7.512,0.912,5.296
23:52:46,7.524,0.889,5.403
23:52:41,7.500,0.877,5.273
23:52:36,7.548,0.865,5.462
23:52:31,7.512,0.877,5.415
23:52:26,7.524,0.877,5.415
23:52:21,7.500,0.889,5.391
23:52:16,7.488,0.889,5.391
23:52:11,7.536,0.901,5.344
23:52:06,7.500,0.877,5.462
23:52:01,7.488,0.865,5.391
23:51:56,7.512,0.865,5.486
23:51:51,7.465,0.877,5.000
23:51:46,7.524,0.877,5.379
23:51:41,7.500,0.877,5.415
23:51:36,7.500,0.877,5.462
23:51:31,7.465,0.865,5.190
23:51:26,7.524,0.889,5.367
23:51:21,7.536,0.912,5.403
23:51:16,7.512,0.912,5.285
23:51:11,7.477,0.936,5.083
23:51:06,7.488,0.948,5.237
23:51:01,7.512,0.948,5.308
23:50:56,7.512,0.960,5.213
23:50:51,7.512,0.960,5.071
23:50:46,7.500,0.948,5.225
23:50:41,7.512,0.948,5.237
23:50:36,7.512,0.972,5.225
23:50:31,7.524,0.983,5.071
23:50:26,7.512,0.995,5.130
23:50:21,7.500,0.983,5.142
23:50:16,7.524,0.972,5.130
23:50:11,7.524,0.983,5.154
23:50:06,7.500,0.995,4.941
23:50:01,7.512,0.960,5.107
23:49:56,7.512,0.960,5.213
23:49:51,7.500,0.936,5.213
23:49:46,7.536,0.924,5.296
23:49:41,7.488,0.901,5.142
23:49:36,7.512,0.901,5.356
23:49:31,7.512,0.865,5.427
23:49:26,7.512,0.865,5.391
23:49:21,7.512,0.877,5.474
23:49:16,7.524,0.865,5.474
23:49:11,7.524,0.865,5.403
23:49:06,7.500,0.901,5.332
23:49:01,7.512,0.924,5.356
23:48:56,7.524,0.924,4.976
23:48:51,7.524,0.936,5.296
23:48:46,7.500,0.936,5.273
23:48:41,7.500,0.912,5.249
23:48:36,7.465,0.936,5.213
23:48:31,7.524,0.936,5.225
23:48:26,7.512,0.924,5.308
23:48:21,7.524,0.912,5.308
23:48:16,7.512,0.924,5.332
23:48:11,7.500,0.901,5.356
23:48:06,7.512,0.865,5.462
23:48:01,7.536,0.865,5.521
23:47:56,7.477,0.841,5.486
23:47:51,7.465,0.853,5.403
23:47:46,7.524,0.853,5.474
23:47:41,7.500,0.841,5.569
23:47:36,7.548,0.841,5.545
23:47:31,7.488,0.829,5.616
23:47:26,7.500,0.806,5.616
23:47:21,7.500,0.806,5.593
23:47:16,7.512,0.806,5.581
23:47:11,7.488,0.829,5.427
23:47:06,7.488,0.829,5.604
23:47:01,7.512,0.818,5.581
23:46:56,7.477,0.829,5.557
23:46:51,7.512,0.853,5.521
23:46:46,7.500,0.865,5.391
23:46:41,7.536,0.841,5.510
23:46:36,7.512,0.841,5.569
23:46:31,7.512,0.853,5.439
23:46:26,7.512,0.865,5.498
23:46:21,7.512,0.877,5.462
23:46:16,7.465,0.901,5.391
23:46:11,7.524,0.901,5.379
23:46:06,7.512,0.901,5.403
23:46:01,7.477,0.877,5.439
23:45:56,7.477,0.889,5.391
23:45:51,7.524,0.889,5.225
23:45:46,7.524,0.853,5.474
23:45:42,7.500,0.853,5.521
23:45:36,7.512,0.865,5.521
23:45:31,7.536,0.877,5.439
23:45:26,7.453,0.865,5.498
23:45:21,7.524,0.865,5.391
23:45:16,7.500,0.901,5.391
23:45:11,7.465,0.889,5.261
23:45:06,7.477,0.901,4.988
23:45:01,7.512,0.889,5.450
23:44:56,7.524,0.889,5.439
23:44:51,7.477,0.901,5.450
23:44:46,7.512,0.877,5.474
23:44:41,7.500,0.865,5.521
23:44:36,7.512,0.853,5.557
23:44:31,7.524,0.841,5.545
23:44:26,7.512,0.841,5.510
23:44:21,7.524,0.841,5.498
23:44:16,7.524,0.841,5.557
23:44:11,7.488,0.818,5.640
23:44:06,7.536,0.818,5.533
23:44:01,7.500,0.829,5.604
23:43:56,7.500,0.829,5.569
23:43:51,7.524,0.818,5.557
23:43:46,7.536,0.829,5.581
23:43:41,7.536,0.829,5.616
23:43:36,7.512,0.829,5.616
23:43:31,7.500,0.841,5.557
23:43:26,7.512,0.818,5.593
23:43:21,7.524,0.829,5.604
23:43:16,7.524,0.853,5.581
23:43:11,7.524,0.806,5.604
23:43:06,7.500,0.794,5.664
23:43:01,7.512,0.806,5.699
23:42:56,7.500,0.806,5.699
23:42:51,7.512,0.770,5.782
23:42:46,7.524,0.794,5.699
23:42:41,7.500,0.806,5.640
23:42:36,7.524,0.806,5.652
23:42:31,7.524,0.806,5.581
23:42:26,7.500,0.794,5.533
23:42:21,7.536,0.806,5.676
23:42:16,7.512,0.829,5.628
23:42:11,7.512,0.829,5.640
23:42:06,7.465,0.829,5.142
23:42:01,7.500,0.818,5.593
23:41:56,7.524,0.818,5.569
23:41:51,7.500,0.841,5.569
23:41:46,7.500,0.841,5.533
23:41:41,7.512,0.865,5.533
23:41:36,7.524,0.901,5.498
23:41:31,7.477,0.901,5.391
23:41:26,7.488,0.912,5.213
23:41:21,7.536,0.889,5.450
23:41:16,7.512,0.901,5.474
23:41:11,7.524,0.865,5.450
23:41:06,7.500,0.865,5.545
23:41:01,7.524,0.865,5.486
23:40:56,7.524,0.853,5.545
23:40:51,7.536,0.865,5.533
23:40:46,7.524,0.853,5.581
23:40:41,7.500,0.853,5.533
23:40:36,7.524,0.865,5.521
23:40:31,7.524,0.889,5.474
23:40:26,7.524,0.901,5.427
23:40:21,7.548,0.912,5.415
23:40:16,7.500,0.912,5.415
23:40:11,7.500,0.889,5.450
23:40:06,7.536,0.853,5.545
23:40:01,7.512,0.829,5.616
23:39:56,7.536,0.806,5.640
23:39:51,7.488,0.770,5.640
23:39:46,7.477,0.806,5.510
23:39:41,7.500,0.794,5.711
23:39:36,7.524,0.758,5.723
23:39:31,7.524,0.782,5.747
23:39:26,7.512,0.758,5.770
23:39:21,7.488,0.782,5.747
23:39:16,7.477,0.735,5.806
23:39:11,7.512,0.735,5.889
23:39:06,7.524,0.699,5.853
23:39:01,7.512,0.723,5.865
23:38:56,7.500,0.711,5.912
23:38:51,7.500,0.699,5.912
23:38:46,7.512,0.687,5.889
23:38:41,7.500,0.711,5.936
23:38:36,7.500,0.723,5.877
23:38:31,7.512,0.735,5.782
23:38:26,7.488,0.758,5.782
23:38:21,7.524,0.746,5.841
23:38:16,7.524,0.746,5.806
23:38:11,7.536,0.735,5.818
23:38:06,7.500,0.746,5.818
23:38:01,7.524,0.758,5.723
23:37:56,7.512,0.758,5.723
23:37:51,7.512,0.770,5.699
23:37:46,7.512,0.758,5.818
23:37:41,7.512,0.735,5.853
23:37:36,7.488,0.723,5.818
23:37:31,7.488,0.723,5.853
23:37:26,7.524,0.723,5.901
23:37:21,7.524,0.711,5.924
23:37:16,7.488,0.723,5.877
23:37:11,7.488,0.699,5.841
23:37:06,7.524,0.711,5.616
23:37:01,7.536,0.723,5.889
23:36:56,7.548,0.723,5.901
23:36:51,7.500,0.711,5.877
23:36:46,7.500,0.699,5.912
23:36:41,7.512,0.675,5.936
23:36:36,7.512,0.711,5.924
23:36:31,7.536,0.711,5.912
23:36:26,7.465,0.711,5.581
23:36:21,7.488,0.735,5.865
23:36:16,7.524,0.735,5.877
23:36:11,7.512,0.735,5.841
23:36:06,7.500,0.758,5.782
23:36:01,7.441,0.746,5.569
23:35:56,7.488,0.735,5.794
23:35:51,7.512,0.711,5.853
23:35:46,7.488,0.711,5.853
23:35:41,7.465,0.723,5.853
23:35:36,7.524,0.723,5.877
23:35:31,7.500,0.723,5.830
23:35:26,7.524,0.723,5.901
23:35:21,7.500,0.735,5.747
23:35:16,7.536,0.735,5.853
23:35:11,7.500,0.758,5.806
23:35:06,7.500,0.770,5.794
23:35:01,7.477,0.782,5.747
23:34:56,7.441,0.794,5.296
23:34:51,7.500,0.806,5.652
23:34:46,7.512,0.794,5.652
23:34:41,7.500,0.782,5.676
23:34:36,7.512,0.806,5.640
23:34:31,7.524,0.794,5.711
23:34:26,7.524,0.806,5.687
23:34:21,7.524,0.794,5.652
23:34:16,7.500,0.782,5.735
23:34:11,7.512,0.782,5.758
23:34:06,7.500,0.758,5.853
23:34:01,7.512,0.758,5.747
23:33:56,7.512,0.735,5.841
23:33:51,7.488,0.723,5.865
23:33:46,7.512,0.723,5.841
23:33:41,7.512,0.711,5.889
23:33:36,7.524,0.711,5.901
23:33:31,7.548,0.699,5.877
23:33:26,7.512,0.723,5.960
23:33:21,7.488,0.711,5.936
23:33:16,7.536,0.735,5.912
23:33:11,7.512,0.723,5.853
23:33:06,7.488,0.746,5.794
23:33:01,7.512,0.746,5.818
23:32:56,7.488,0.746,5.794
23:32:51,7.500,0.758,5.758
23:32:46,7.524,0.758,5.806
23:32:41,7.512,0.770,5.711
23:32:36,7.477,0.782,5.593
23:32:31,7.512,0.770,5.439
23:32:26,7.512,0.758,5.818
23:32:21,7.512,0.770,5.711
23:32:16,7.524,0.806,5.723
23:32:11,7.453,0.818,5.687
23:32:06,7.524,0.829,5.652
23:32:01,7.524,0.818,5.616
23:31:56,7.524,0.829,5.640
23:31:51,7.465,0.829,5.616
23:31:46,7.429,0.806,5.687
23:31:41,7.536,0.782,5.758
23:31:36,7.524,0.782,5.747
23:31:31,7.488,0.794,5.687
23:31:26,7.453,0.818,5.391
23:31:21,7.512,0.829,5.593
23:31:16,7.512,0.818,5.652
23:31:11,7.524,0.806,5.557
23:31:06,7.500,0.782,5.439
23:31:01,7.488,0.770,5.794
23:30:56,7.524,0.758,5.806
23:30:51,7.524,0.758,5.782
23:30:46,7.524,0.770,5.676
23:30:41,7.417,0.782,5.711
23:30:36,7.512,0.818,5.640
23:30:31,7.488,0.794,5.687
23:30:26,7.500,0.782,5.545
23:30:21,7.465,0.770,5.356
23:30:16,7.512,0.806,5.711
23:30:11,7.524,0.818,5.699
23:30:06,7.524,0.818,5.616
23:30:01,7.477,0.770,5.664
23:29:56,7.548,0.758,5.877
23:29:51,7.512,0.746,5.782
23:29:46,7.524,0.735,5.830
23:29:41,7.488,0.758,5.723
23:29:36,7.500,0.758,5.758
23:29:31,7.512,0.758,5.794
23:29:26,7.524,0.758,5.853
23:29:21,7.488,0.746,5.747
23:29:16,7.465,0.746,5.581
23:29:11,7.512,0.746,5.853
23:29:06,7.512,0.735,5.818
23:29:01,7.524,0.735,5.830
23:28:56,7.524,0.746,5.782
23:28:51,7.512,0.758,5.747
23:28:46,7.488,0.758,5.782
23:28:41,7.536,0.758,5.782
23:28:36,7.524,0.770,5.735
23:28:31,7.465,0.746,5.403
23:28:26,7.512,0.770,5.770
23:28:21,7.500,0.758,5.806
23:28:16,7.500,0.746,5.758
23:28:11,7.524,0.735,5.782
23:28:06,7.524,0.758,5.794
23:28:01,7.500,0.723,5.830
23:27:56,7.500,0.735,5.758
23:27:51,7.500,0.735,5.853
23:27:46,7.453,0.746,5.237
23:27:41,7.500,0.758,5.865
23:27:36,7.512,0.746,5.865
23:27:31,7.488,0.723,5.676
23:27:26,7.512,0.746,5.545
23:27:21,7.512,0.782,5.794
23:27:16,7.524,0.770,5.841
23:27:11,7.524,0.746,5.806
23:27:06,7.465,0.699,5.841
23:27:01,7.559,0.687,6.019
23:26:56,7.512,0.652,6.090
23:26:51,7.524,0.664,6.078
23:26:46,7.524,0.640,6.055
23:26:41,7.488,0.640,6.078
23:26:36,7.512,0.628,6.114
23:26:31,7.512,0.652,6.102
23:26:26,7.500,0.664,6.078
23:26:21,7.500,0.652,5.818
23:26:16,7.512,0.628,6.102
23:26:11,7.524,0.616,6.126
23:26:06,7.500,0.592,6.149
23:26:01,7.524,0.592,5.972
23:25:56,7.524,0.592,6.138
23:25:51,7.500,0.616,6.149
23:25:46,7.500,0.616,6.173
23:25:41,7.524,0.616,6.221
23:25:36,7.477,0.581,5.841
23:25:31,7.524,0.616,6.161
23:25:26,7.500,0.581,6.173
23:25:21,7.488,0.592,6.161
23:25:16,7.477,0.592,6.102
23:25:11,7.524,0.616,6.173
23:25:06,7.500,0.592,6.138
23:25:01,7.488,0.604,6.173
23:24:56,7.477,0.616,5.948
23:24:51,7.453,0.616,6.138
23:24:46,7.524,0.616,6.090
23:24:41,7.512,0.604,6.043
23:24:36,7.500,0.616,6.043
23:24:31,7.453,0.628,5.676
23:24:26,7.524,0.652,6.055
23:24:21,7.524,0.652,5.995
23:24:16,7.512,0.687,6.031
23:24:11,7.477,0.675,5.711
23:24:06,7.512,0.628,6.043
23:24:01,7.524,0.664,6.031
23:23:56,7.512,0.628,6.031
23:23:51,7.500,0.652,6.055
23:23:46,7.477,0.664,5.948
23:23:41,7.512,0.652,6.031
23:23:36,7.524,0.664,6.019
23:23:31,7.536,0.687,5.960
23:23:26,7.477,0.664,5.770
23:23:21,7.524,0.652,6.090
23:23:16,7.512,0.628,6.078
23:23:11,7.512,0.604,6.007
23:23:06,7.512,0.616,6.031
23:23:01,7.524,0.604,6.138
23:22:56,7.488,0.616,6.149
23:22:51,7.512,0.628,6.161
23:22:46,7.453,0.604,5.936
23:22:41,7.465,0.640,5.806
23:22:36,7.512,0.640,6.078
23:22:31,7.524,0.664,6.067
23:22:26,7.524,0.664,6.007
23:22:21,7.488,0.664,5.735
23:22:16,7.500,0.675,6.007
23:22:11,7.524,0.675,5.960
23:22:06,7.524,0.675,6.078
23:22:01,7.465,0.664,5.841
23:21:56,7.512,0.675,5.995
23:21:51,7.512,0.675,5.984
23:21:46,7.524,0.687,5.972
23:21:41,7.500,0.675,5.877
23:21:36,7.488,0.711,5.924
23:21:31,7.512,0.711,5.936
23:21:26,7.524,0.699,5.912
23:21:21,7.524,0.711,5.901
23:21:16,7.453,0.664,5.972
23:21:11,7.488,0.687,5.984
23:21:06,7.500,0.675,6.007
23:21:01,7.524,0.652,5.972
23:20:56,7.488,0.652,6.055
23:20:51,7.465,0.640,5.948
23:20:46,7.488,0.652,6.067
23:20:41,7.512,0.640,6.126
23:20:36,7.524,0.616,6.138
23:20:31,7.453,0.604,5.936
23:20:26,7.512,0.616,6.149
23:20:21,7.536,0.616,6.138
23:20:16,7.512,0.604,6.067
23:20:11,7.512,0.616,6.185
23:20:06,7.488,0.616,6.149
23:20:01,7.500,0.616,6.114
23:19:56,7.524,0.616,6.138
23:19:51,7.465,0.640,6.078
23:19:46,7.524,0.640,6.149
23:19:41,7.524,0.628,6.138
23:19:36,7.512,0.604,6.043
23:19:31,7.500,0.640,6.031
23:19:26,7.465,0.640,6.067
23:19:21,7.524,0.640,6.067
23:19:16,7.536,0.628,6.090
23:19:11,7.500,0.628,6.078
23:19:06,7.500,0.616,5.865
23:19:01,7.548,0.604,6.126
23:18:56,7.512,0.616,6.173
23:18:51,7.524,0.604,6.126
23:18:46,7.524,0.581,6.197
23:18:41,7.441,0.592,6.185
23:18:36,7.500,0.592,6.149
23:18:31,7.524,0.581,6.209
23:18:26,7.500,0.592,6.173
23:18:21,7.500,0.581,5.877
23:18:16,7.500,0.569,6.209
23:18:11,7.524,0.592,6.256
23:18:06,7.512,0.581,6.161
23:18:01,7.512,0.592,6.149
23:17:56,7.524,0.592,6.161
23:17:51,7.512,0.581,6.161
23:17:46,7.512,0.616,6.114
23:17:41,7.524,0.640,6.078
23:17:36,7.512,0.628,6.067
23:17:31,7.500,0.628,6.149
23:17:26,7.524,0.616,6.114
23:17:21,7.536,0.616,6.173
23:17:16,7.488,0.616,6.138
23:17:11,7.536,0.604,6.185
23:17:06,7.524,0.604,6.114
23:17:01,7.512,0.604,6.078
23:16:56,7.536,0.616,6.078
23:16:51,7.488,0.616,5.818
23:16:46,7.512,0.616,6.138
23:16:41,7.524,0.592,6.102
23:16:36,7.477,0.592,6.126
23:16:31,7.465,0.581,6.007
23:16:26,7.524,0.604,5.995
23:16:21,7.512,0.592,6.149
23:16:16,7.536,0.616,6.173
23:16:11,7.500,0.604,6.173
23:16:06,7.512,0.581,6.173
23:16:01,7.512,0.569,6.304
23:15:56,7.488,0.557,6.292
23:15:51,7.500,0.569,6.197
23:15:46,7.453,0.533,6.244
23:15:41,7.524,0.557,6.232
23:15:36,7.524,0.557,6.339
23:15:31,7.512,0.569,6.209
23:15:26,7.488,0.557,6.067
23:15:21,7.465,0.557,6.244
23:15:16,7.536,0.569,6.256
23:15:11,7.536,0.557,6.268
23:15:06,7.512,0.557,6.339
23:15:01,7.500,0.557,6.280
23:14:56,7.512,0.557,6.232
23:14:51,7.524,0.569,6.280
23:14:46,7.500,0.557,6.315
23:14:41,7.524,0.569,6.304
23:14:36,7.524,0.557,6.315
23:14:31,7.453,0.557,6.256
23:14:26,7.512,0.557,6.256
23:14:21,7.524,0.557,6.232
23:14:16,7.500,0.557,6.292
23:14:11,7.524,0.545,6.173
23:14:06,7.500,0.557,6.268
23:14:01,7.500,0.569,6.161
23:13:56,7.524,0.592,6.244
23:13:51,7.536,0.592,6.232
23:13:46,7.488,0.616,5.794
23:13:41,7.500,0.604,6.185
23:13:36,7.536,0.592,6.126
23:13:31,7.512,0.592,6.244
23:13:26,7.524,0.569,5.924
23:13:21,7.488,0.569,6.292
23:13:16,7.512,0.569,6.280
23:13:11,7.524,0.569,6.292
23:13:06,7.477,0.569,5.972
23:13:01,7.488,0.569,6.244
23:12:56,7.512,0.581,6.221
23:12:51,7.500,0.581,6.138
23:12:46,7.536,0.592,6.138
