updated,,,A2,A3,A4,A5
03:20:27,2.229,0.000,3.055,2.864,0.283,2.419
03:20:22,2.234,0.000,3.050,2.864,0.279,2.600
03:20:17,2.380,0.000,3.060,2.854,0.279,2.625
03:20:12,2.214,0.000,3.060,2.859,0.279,2.644
03:20:07,2.126,0.000,3.065,2.849,0.279,2.576
03:20:02,1.989,0.000,3.055,2.859,0.279,2.380
03:19:57,2.336,0.000,3.065,2.859,0.269,2.620
03:19:52,2.248,0.000,3.060,2.859,0.279,2.581
03:19:47,2.322,0.000,3.060,2.864,0.274,2.522
03:19:42,2.346,0.000,3.055,2.854,0.274,2.644
03:19:37,2.185,0.000,3.065,2.835,0.274,2.659
03:19:32,2.234,0.000,3.060,2.854,0.279,2.654
03:19:27,2.375,0.000,3.060,2.874,0.274,2.678
03:19:22,2.219,0.000,3.060,2.874,0.274,2.634
03:19:17,2.219,0.000,3.055,2.859,0.269,2.576
03:19:12,2.336,0.000,3.065,2.864,0.274,2.517
03:19:07,2.234,0.000,3.040,2.864,0.274,2.634
03:19:02,2.302,0.000,3.065,2.869,0.279,2.644
03:18:57,2.234,0.000,3.055,2.864,0.279,2.634
03:18:52,2.180,0.000,3.055,2.859,0.274,2.639
03:18:47,2.351,0.000,3.050,2.864,0.274,2.644
03:18:42,2.292,0.000,3.060,2.854,0.274,2.639
03:18:37,2.243,0.000,3.065,2.869,0.274,2.625
03:18:32,2.224,0.000,3.055,2.849,0.274,2.581
03:18:27,2.341,0.000,3.065,2.840,0.279,2.639
03:18:22,2.253,0.000,3.055,2.864,0.274,2.644
03:18:17,2.229,0.000,3.055,2.864,0.274,2.615
03:18:12,2.341,0.000,3.060,2.898,0.279,2.600
03:18:08,2.116,0.000,3.055,2.849,0.274,2.649
03:18:02,2.126,0.000,3.060,2.854,0.274,2.659
03:17:57,2.253,0.000,3.050,2.859,0.279,2.620
03:17:52,2.224,0.000,3.050,2.864,0.279,2.610
03:17:47,2.263,0.000,3.055,2.869,0.279,2.605
03:17:42,2.214,0.000,3.060,2.845,0.279,2.625
03:17:37,2.375,0.000,3.055,2.864,0.279,2.649
03:17:32,2.180,0.000,3.045,2.854,0.274,2.634
03:17:27,2.278,0.000,3.045,2.864,0.274,2.625
03:17:22,2.224,0.000,3.065,2.854,0.269,2.639
03:17:17,2.224,0.000,3.055,2.869,0.274,2.649
03:17:12,2.370,0.000,3.045,2.859,0.274,2.620
03:17:07,2.366,0.000,3.045,2.854,0.269,2.605
03:17:02,2.229,0.000,3.050,2.864,0.274,2.620
03:16:57,2.346,0.000,3.055,2.869,0.274,2.644
03:16:52,2.292,0.000,3.055,2.859,0.274,2.630
03:16:47,2.229,0.000,3.060,2.864,0.269,2.630
03:16:42,2.248,0.000,3.055,2.854,0.274,2.649
03:16:37,2.214,0.000,3.065,2.835,0.279,2.639
03:16:32,2.351,0.000,3.065,2.874,0.279,2.649
03:16:27,2.307,0.000,3.055,2.869,0.283,2.654
03:16:22,2.224,0.000,3.065,2.859,0.279,2.600
03:16:17,2.180,0.000,3.060,2.869,0.279,2.595
03:16:12,2.190,0.000,3.060,2.854,0.279,2.419
03:16:07,2.361,0.000,3.055,2.869,0.279,2.639
03:16:02,2.234,0.000,3.065,2.859,0.279,2.634
03:15:57,2.346,0.000,3.055,2.864,0.279,2.630
03:15:52,2.258,0.000,3.055,2.840,0.274,2.483
03:15:47,2.190,0.000,3.060,2.854,0.269,2.630
03:15:42,2.204,0.000,3.065,2.869,0.274,2.625
03:15:37,2.273,0.000,3.050,2.859,0.274,2.625
03:15:32,2.292,0.000,3.055,2.859,0.279,2.532
03:15:27,2.263,0.000,3.050,2.835,0.274,2.600
03:15:22,2.268,0.000,3.045,2.864,0.279,2.586
03:15:17,2.273,0.000,3.065,2.869,0.274,2.625
03:15:12,2.190,0.000,3.055,2.893,0.269,2.551
03:15:07,2.229,0.000,3.060,2.849,0.274,2.595
03:15:02,2.322,0.000,3.050,2.864,0.269,2.615
03:14:57,2.341,0.000,3.060,2.864,0.269,2.586
03:14:52,2.209,0.000,3.060,2.874,0.274,2.610
03:14:47,2.170,0.000,3.060,2.849,0.274,2.615
03:14:42,2.102,0.000,3.065,2.869,0.274,2.620
03:14:37,2.214,0.000,3.055,2.854,0.269,2.605
03:14:32,2.229,0.000,3.060,2.864,0.274,2.600
03:14:27,2.307,0.000,3.055,2.869,0.269,2.581
03:14:22,2.116,0.000,3.055,2.864,0.269,2.439
03:14:17,2.253,0.000,3.060,2.874,0.274,2.581
03:14:12,2.224,0.000,3.060,2.869,0.269,2.590
03:14:07,2.209,0.000,3.045,2.859,0.259,2.566
03:14:02,2.229,0.000,3.055,2.869,0.269,2.566
03:13:57,2.097,0.000,3.055,2.859,0.269,2.370
03:13:52,2.170,0.000,3.055,2.869,0.269,2.590
03:13:47,2.204,0.000,3.065,2.874,0.269,2.581
03:13:42,2.229,0.000,3.055,2.854,0.269,2.556
03:13:37,2.229,0.000,3.050,2.864,0.274,2.478
03:13:32,2.248,0.000,3.104,2.859,0.274,2.586
03:13:27,2.199,0.000,3.060,2.869,0.269,2.566
03:13:22,2.155,0.000,3.060,2.859,0.274,2.542
03:13:17,2.175,0.000,3.050,2.864,0.269,2.532
03:13:12,2.136,0.000,3.055,2.859,0.269,2.405
03:13:07,2.273,0.000,3.055,2.869,0.269,2.586
03:13:02,2.121,0.000,3.050,2.874,0.269,2.561
03:12:57,2.253,0.000,3.050,2.859,0.269,2.542
03:12:52,2.180,0.000,3.050,2.864,0.269,2.551
03:12:47,2.229,0.000,3.050,2.864,0.274,2.556
03:12:42,2.219,0.000,3.050,2.869,0.269,2.571
03:12:37,2.322,0.000,3.065,2.864,0.269,2.586
03:12:32,2.155,0.000,3.065,2.874,0.274,2.542
03:12:27,2.028,0.000,3.050,2.835,0.274,2.317
03:12:22,2.214,0.000,3.055,2.864,0.274,2.576
03:12:17,2.243,0.000,3.065,2.869,0.269,2.625
03:12:12,2.224,0.000,3.065,2.903,0.274,2.586
03:12:07,2.190,0.000,3.050,2.864,0.269,2.454
03:12:02,2.253,0.000,3.050,2.859,0.274,2.625
03:11:57,2.248,0.000,3.050,2.859,0.274,2.595
03:11:52,2.239,0.000,3.060,2.869,0.269,2.610
03:11:47,2.185,0.000,3.060,2.859,0.269,2.615
03:11:42,2.014,0.000,3.060,2.849,0.274,2.424
03:11:37,2.209,0.000,3.055,2.864,0.274,2.620
03:11:32,2.331,0.000,3.060,2.864,0.274,2.600
03:11:27,2.307,0.000,3.069,2.874,0.274,2.600
03:11:22,2.239,0.000,3.060,2.845,0.269,2.571
03:11:17,2.263,0.000,3.055,2.864,0.269,2.634
03:11:12,2.356,0.000,3.055,2.854,0.269,2.634
03:11:07,2.273,0.000,3.055,2.864,0.274,2.659
03:11:02,2.224,0.000,3.050,2.869,0.274,2.571
03:10:57,2.097,0.000,3.060,2.840,0.274,2.463
03:10:52,2.214,0.000,3.045,2.864,0.269,2.620
03:10:47,2.375,0.000,3.050,2.864,0.274,2.615
03:10:42,2.209,0.000,3.060,2.859,0.274,2.605
03:10:37,2.243,0.000,3.050,2.854,0.274,2.595
03:10:32,2.219,0.000,3.060,2.869,0.269,2.630
03:10:27,2.380,0.000,3.040,2.874,0.269,2.605
03:10:22,2.287,0.000,3.040,2.854,0.269,2.625
03:10:17,2.278,0.000,3.055,2.849,0.269,2.522
03:10:12,2.268,0.000,3.069,2.840,0.269,2.600
03:10:07,2.199,0.000,3.055,2.864,0.274,2.634
03:10:02,2.375,0.000,3.055,2.864,0.269,2.639
03:09:57,2.199,0.000,3.055,2.859,0.264,2.620
03:09:52,2.185,0.000,3.055,2.854,0.264,2.493
03:09:47,2.263,0.000,3.050,2.854,0.274,2.625
03:09:42,2.234,0.000,3.065,2.864,0.269,2.605
03:09:37,2.204,0.000,3.065,2.869,0.279,2.620
03:09:32,2.239,0.000,3.060,2.840,0.259,2.571
03:09:27,2.180,0.000,3.060,2.859,0.274,2.600
03:09:22,2.229,0.000,3.060,2.869,0.269,2.634
03:09:17,2.336,0.000,3.050,2.874,0.269,2.615
03:09:12,2.258,0.000,3.065,2.874,0.269,2.566
03:09:07,2.116,0.000,3.055,2.849,0.264,2.458
03:09:02,2.175,0.000,3.050,2.859,0.264,2.586
03:08:57,2.214,0.000,3.055,2.854,0.274,2.605
03:08:52,2.297,0.000,3.055,2.869,0.269,2.600
03:08:47,2.219,0.000,3.060,2.859,0.264,2.571
03:08:42,2.214,0.000,3.055,2.864,0.269,2.581
03:08:37,2.283,0.000,3.060,2.869,0.269,2.551
03:08:32,2.302,0.000,3.050,2.854,0.279,2.590
03:08:27,2.234,0.000,3.065,2.869,0.269,2.600
03:08:22,2.204,0.000,3.060,2.864,0.279,2.586
03:08:17,2.361,0.000,3.050,2.859,0.269,2.586
03:08:12,2.239,0.000,3.055,2.864,0.274,2.551
03:08:07,2.239,0.000,3.055,2.854,0.274,2.434
03:08:02,2.204,0.000,3.050,2.869,0.269,2.630
03:07:57,2.268,0.000,3.060,2.864,0.269,2.590
03:07:52,2.214,0.000,3.055,2.869,0.269,2.586
03:07:47,2.146,0.000,3.055,2.849,0.269,2.537
03:07:42,2.121,0.000,3.060,2.845,0.269,2.576
03:07:37,2.326,0.000,3.065,2.864,0.274,2.615
03:07:32,2.283,0.000,3.055,2.859,0.274,2.605
03:07:27,2.209,0.000,3.065,2.859,0.269,2.551
03:07:22,2.243,0.000,3.055,2.840,0.274,2.586
03:07:17,2.224,0.000,3.055,2.859,0.269,2.595
03:07:12,2.160,0.000,3.065,2.869,0.269,2.600
03:07:07,2.199,0.000,3.060,2.859,0.269,2.590
03:07:02,2.151,0.000,3.060,2.864,0.269,2.561
03:06:57,2.229,0.000,3.065,2.845,0.274,2.590
03:06:52,2.195,0.000,3.040,2.854,0.269,2.581
03:06:47,2.224,0.000,3.050,2.869,0.274,2.630
03:06:42,2.312,0.000,3.060,2.864,0.269,2.581
03:06:37,2.258,0.000,3.065,2.864,0.274,2.615
03:06:32,2.258,0.000,3.050,2.854,0.274,2.615
03:06:27,2.263,0.000,3.050,2.869,0.269,2.615
03:06:22,2.287,0.000,3.055,2.859,0.274,2.595
03:06:17,2.146,0.000,3.060,2.869,0.269,2.600
03:06:12,2.170,0.000,3.055,2.869,0.269,2.644
03:06:07,2.209,0.000,3.045,2.854,0.269,2.605
03:06:02,2.331,0.000,3.060,2.854,0.269,2.620
03:05:57,2.302,0.000,3.065,2.869,0.274,2.571
03:05:52,2.243,0.000,3.069,2.869,0.269,2.507
03:05:47,2.131,0.000,3.050,2.864,0.269,2.595
03:05:42,2.175,0.000,3.040,2.859,0.269,2.590
03:05:37,2.278,0.000,3.055,2.869,0.274,2.615
03:05:32,2.190,0.000,3.055,2.845,0.274,2.556
03:05:27,2.175,0.000,3.065,2.840,0.274,2.615
03:05:22,2.268,0.000,3.060,2.864,0.274,2.595
03:05:17,2.097,0.000,3.050,2.859,0.274,2.434
03:05:12,2.199,0.000,3.055,2.869,0.269,2.620
03:05:07,2.297,0.000,3.065,2.874,0.269,2.625
03:05:02,2.253,0.000,3.060,2.869,0.269,2.556
03:04:57,2.121,0.000,3.060,2.869,0.269,2.463
03:04:52,2.229,0.000,3.050,2.854,0.269,2.625
03:04:47,2.356,0.000,3.050,2.859,0.269,2.625
03:04:42,2.263,0.000,3.055,2.869,0.274,2.600
03:04:37,2.258,0.000,3.055,2.874,0.274,2.639
03:04:32,2.195,0.000,3.060,2.859,0.269,2.630
03:04:27,2.219,0.000,3.055,2.854,0.259,2.625
03:04:22,2.356,0.000,3.055,2.859,0.274,2.590
03:04:17,2.283,0.000,3.060,2.864,0.269,2.630
03:04:12,2.268,0.000,3.060,2.864,0.274,2.610
03:04:07,2.214,0.000,3.060,2.864,0.269,2.639
03:04:02,2.283,0.000,3.055,2.859,0.274,2.644
03:03:57,2.292,0.000,3.055,2.864,0.264,2.610
03:03:52,2.268,0.000,3.060,2.864,0.269,2.630
03:03:47,2.287,0.000,3.060,2.864,0.259,2.634
03:03:42,2.224,0.000,3.055,2.864,0.274,2.630
03:03:37,2.219,0.000,3.055,2.854,0.269,2.595
03:03:32,2.248,0.000,3.060,2.854,0.269,2.639
03:03:27,2.204,0.000,3.050,2.864,0.269,2.615
03:03:22,2.209,0.000,3.055,2.859,0.264,2.590
03:03:17,2.214,0.000,3.055,2.859,0.264,2.590
03:03:12,2.190,0.000,3.060,2.874,0.264,2.400
03:03:07,2.229,0.000,3.055,2.849,0.269,2.625
03:03:02,2.229,0.000,3.050,2.854,0.274,2.610
03:02:57,2.224,0.000,3.050,2.864,0.269,2.586
03:02:52,2.287,0.000,3.045,2.854,0.274,2.512
03:02:47,2.234,0.000,3.060,2.859,0.269,2.630
03:02:42,2.273,0.000,3.055,2.869,0.269,2.605
03:02:37,2.170,0.000,3.060,2.854,0.274,2.605
03:02:32,2.175,0.000,3.065,2.869,0.274,2.561
03:02:27,2.092,0.000,3.060,2.869,0.259,2.468
03:02:22,2.287,0.000,3.050,2.864,0.264,2.644
03:02:17,2.175,0.000,3.045,2.859,0.269,2.639
03:02:12,2.219,0.000,3.060,2.869,0.264,2.620
03:02:07,2.082,0.000,3.065,2.859,0.269,2.488
03:02:02,2.307,0.000,3.055,2.869,0.274,2.659
03:01:57,2.273,0.000,3.055,2.864,0.274,2.654
03:01:52,2.204,0.000,3.055,2.864,0.274,2.630
03:01:47,2.283,0.000,3.060,2.869,0.274,2.669
03:01:42,2.239,0.000,3.065,2.859,0.274,2.664
03:01:37,2.278,0.000,3.060,2.869,0.269,2.664
03:01:32,2.287,0.000,3.055,2.854,0.274,2.664
03:01:27,2.239,0.000,3.055,2.859,0.259,2.644
03:01:22,2.302,0.000,3.050,2.864,0.259,2.664
03:01:17,2.278,0.000,3.060,2.859,0.274,2.683
03:01:12,2.297,0.000,3.055,2.864,0.269,2.664
03:01:07,2.219,0.000,3.069,2.859,0.274,2.566
03:01:02,2.248,0.000,3.055,2.830,0.269,2.669
03:00:57,2.312,0.000,3.055,2.859,0.269,2.659
03:00:52,2.410,0.000,3.065,2.874,0.269,2.693
03:00:47,2.278,0.000,3.055,2.869,0.269,2.644
03:00:42,2.268,0.000,3.050,2.869,0.274,2.703
03:00:37,2.263,0.000,3.065,2.859,0.274,2.659
03:00:32,2.283,0.000,3.055,2.864,0.269,2.683
03:00:27,2.424,0.000,3.060,2.864,0.269,2.678
03:00:22,2.287,0.000,3.055,2.869,0.269,2.727
03:00:17,2.283,0.000,3.050,2.864,0.274,2.693
03:00:12,2.253,0.000,3.060,2.859,0.259,2.678
03:00:07,2.410,0.000,3.060,2.874,0.269,2.669
03:00:02,2.268,0.000,3.055,2.859,0.269,2.669
02:59:57,2.336,0.000,3.065,2.864,0.269,2.659
02:59:52,2.400,0.000,3.069,2.869,0.269,2.674
02:59:47,2.273,0.000,3.055,2.864,0.269,2.654
02:59:42,2.390,0.000,3.050,2.849,0.269,2.669
02:59:37,2.317,0.000,3.065,2.849,0.274,2.678
02:59:32,2.336,0.000,3.060,2.864,0.269,2.664
02:59:27,2.234,0.000,3.065,2.869,0.274,2.669
02:59:22,2.322,0.000,3.060,2.864,0.274,2.649
02:59:17,2.204,0.000,3.055,2.864,0.269,2.605
02:59:12,2.292,0.000,3.074,2.845,0.274,2.649
02:59:07,2.243,0.000,3.060,2.869,0.269,2.674
02:59:02,2.239,0.000,3.055,2.864,0.269,2.625
02:58:57,2.263,0.000,3.050,2.859,0.259,2.634
02:58:52,2.292,0.000,3.065,2.840,0.274,2.649
02:58:47,2.165,0.000,3.079,2.869,0.274,2.654
02:58:42,2.356,0.000,3.060,2.874,0.259,2.644
02:58:37,2.229,0.000,3.050,2.864,0.269,2.654
02:58:32,2.268,0.000,3.060,2.864,0.269,2.649
02:58:27,2.121,0.000,3.050,2.825,0.264,2.669
02:58:22,2.292,0.000,3.055,2.864,0.274,2.669
02:58:17,2.395,0.000,3.055,2.874,0.283,2.664
02:58:12,2.214,0.000,3.069,2.869,0.269,2.610
02:58:07,2.268,0.000,3.060,2.854,0.269,2.620
02:58:02,2.155,0.000,3.065,2.830,0.269,2.620
02:57:57,2.370,0.000,3.055,2.869,0.274,2.649
02:57:52,2.366,0.000,3.055,2.864,0.259,2.605
02:57:47,2.263,0.000,3.050,2.869,0.269,2.551
02:57:42,2.287,0.000,3.065,2.845,0.269,2.571
02:57:37,2.239,0.000,3.050,2.864,0.269,2.610
02:57:32,2.195,0.000,3.050,2.879,0.274,2.595
02:57:27,2.253,0.000,3.055,2.869,0.259,2.595
02:57:22,2.165,0.000,3.055,2.869,0.274,2.556
02:57:17,2.209,0.000,3.065,2.835,0.259,2.322
02:57:12,2.185,0.000,3.055,2.864,0.259,2.576
02:57:07,2.297,0.000,3.055,2.869,0.274,2.586
02:57:02,2.190,0.000,3.060,2.874,0.269,2.556
02:56:57,2.160,0.000,3.055,2.864,0.264,2.483
02:56:52,2.121,0.000,3.055,2.869,0.274,2.566
02:56:47,2.214,0.000,3.060,2.864,0.269,2.595
02:56:42,2.185,0.000,3.055,2.864,0.274,2.590
02:56:37,2.229,0.000,3.050,2.869,0.269,2.517
02:56:32,2.190,0.000,3.060,2.849,0.259,2.595
02:56:27,2.199,0.000,3.050,2.864,0.269,2.586
02:56:22,2.180,0.000,3.040,2.854,0.269,2.576
02:56:17,2.224,0.000,3.065,2.859,0.269,2.566
02:56:12,2.165,0.000,3.055,2.859,0.269,2.576
02:56:07,2.155,0.000,3.040,2.869,0.269,2.586
02:56:02,2.185,0.000,3.050,2.869,0.269,2.581
02:55:57,2.204,0.000,3.050,2.869,0.274,2.556
02:55:52,2.287,0.000,3.060,2.869,0.269,2.556
02:55:47,2.155,0.000,3.060,2.845,0.269,2.610
02:55:42,2.170,0.000,3.060,2.864,0.269,2.625
02:55:37,2.243,0.000,3.050,2.864,0.269,2.586
02:55:32,2.248,0.000,3.050,2.859,0.269,2.571
02:55:27,2.111,0.000,3.055,2.859,0.274,2.537
02:55:22,2.058,0.000,3.069,2.849,0.274,2.331
02:55:17,2.219,0.000,3.055,2.859,0.269,2.571
02:55:12,2.219,0.000,3.060,2.864,0.274,2.581
02:55:07,2.199,0.000,3.060,2.859,0.269,2.576
02:55:02,2.180,0.000,3.060,2.835,0.269,2.600
02:54:57,2.195,0.000,3.055,2.864,0.269,2.590
02:54:52,2.258,0.000,3.065,2.864,0.274,2.600
02:54:47,2.209,0.000,3.065,2.869,0.259,2.605
02:54:42,2.307,0.000,3.060,2.854,0.274,2.586
02:54:37,2.283,0.000,3.060,2.830,0.269,2.595
02:54:32,2.258,0.000,3.055,2.864,0.269,2.610
02:54:27,2.312,0.000,3.050,2.869,0.269,2.634
02:54:22,2.219,0.000,3.065,2.859,0.259,2.615
02:54:17,2.219,0.000,3.050,2.859,0.259,2.649
02:54:12,2.204,0.000,3.055,2.864,0.269,2.615
02:54:07,2.375,0.000,3.055,2.864,0.274,2.630
02:54:02,2.273,0.000,3.055,2.864,0.274,2.634
02:53:57,2.273,0.000,3.055,2.859,0.274,2.630
02:53:52,2.307,0.000,3.045,2.869,0.274,2.644
02:53:47,2.322,0.000,3.060,2.854,0.274,2.620
02:53:42,2.297,0.000,3.065,2.869,0.274,2.620
02:53:37,2.243,0.000,3.055,2.859,0.269,2.610
02:53:32,2.239,0.000,3.069,2.864,0.274,2.634
02:53:27,2.356,0.000,3.045,2.859,0.269,2.615
02:53:22,2.175,0.000,3.060,2.845,0.274,2.605
02:53:17,2.185,0.000,3.055,2.859,0.269,2.542
02:53:12,2.214,0.000,3.055,2.874,0.269,2.630
02:53:07,2.155,0.000,3.055,2.864,0.274,2.586
02:53:02,2.302,0.000,3.060,2.854,0.274,2.571
02:52:57,2.234,0.000,3.045,2.859,0.269,2.512
02:52:52,2.278,0.000,3.065,2.864,0.274,2.615
02:52:47,2.239,0.000,3.055,2.874,0.259,2.625
02:52:42,2.263,0.000,3.065,2.869,0.269,2.600
02:52:37,2.229,0.000,3.060,2.859,0.274,2.610
02:52:32,2.263,0.000,3.050,2.869,0.274,2.630
02:52:27,2.356,0.000,3.055,2.874,0.269,2.615
02:52:22,2.283,0.000,3.055,2.874,0.269,2.615
02:52:17,2.346,0.000,3.045,2.859,0.274,2.620
02:52:12,2.224,0.000,3.060,2.854,0.274,2.605
02:52:07,2.199,0.000,3.060,2.864,0.259,2.595
02:52:02,2.346,0.000,3.069,2.859,0.269,2.586
02:51:57,2.273,0.000,3.055,2.869,0.274,2.625
02:51:52,2.278,0.000,3.060,2.859,0.274,2.610
02:51:47,2.195,0.000,3.065,2.869,0.264,2.595
02:51:42,2.224,0.000,3.060,2.869,0.269,2.595
02:51:37,2.219,0.000,3.055,2.859,0.269,2.586
02:51:32,2.336,0.000,3.065,2.864,0.274,2.600
02:51:27,2.214,0.000,3.055,2.859,0.269,2.615
02:51:22,2.292,0.000,3.055,2.859,0.264,2.581
02:51:17,2.239,0.000,3.050,2.859,0.269,2.630
02:51:12,2.199,0.000,3.055,2.869,0.269,2.615
02:51:07,2.224,0.000,3.065,2.869,0.274,2.595
02:51:02,2.248,0.000,3.055,2.859,0.259,2.610
02:50:57,2.287,0.000,3.050,2.869,0.269,2.605
02:50:52,2.361,0.000,3.050,2.864,0.274,2.625
02:50:47,2.239,0.000,3.050,2.859,0.274,2.625
02:50:42,2.248,0.000,3.050,2.864,0.269,2.649
02:50:37,2.204,0.000,3.065,2.869,0.269,2.595
02:50:32,2.151,0.000,3.069,2.854,0.269,2.566
02:50:27,2.248,0.000,3.050,2.859,0.274,2.463
02:50:22,2.239,0.000,3.055,2.849,0.269,2.625
02:50:17,2.180,0.000,3.060,2.859,0.269,2.576
02:50:12,2.214,0.000,3.055,2.879,0.269,2.630
02:50:07,2.234,0.000,3.055,2.864,0.269,2.620
02:50:02,2.219,0.000,3.045,2.849,0.274,2.595
02:49:57,2.214,0.000,3.055,2.869,0.264,2.468
02:49:52,2.375,0.000,3.065,2.864,0.269,2.610
02:49:47,2.375,0.000,3.055,2.859,0.269,2.644
02:49:42,2.209,0.000,3.060,2.864,0.259,2.605
02:49:37,2.224,0.000,3.055,2.845,0.269,2.605
02:49:32,2.214,0.000,3.055,2.864,0.269,2.620
02:49:27,2.287,0.000,3.065,2.869,0.259,2.625
02:49:22,2.356,0.000,3.060,2.864,0.269,2.625
02:49:17,2.243,0.000,3.069,2.864,0.269,2.620
02:49:12,2.204,0.000,3.055,2.854,0.274,2.463
02:49:07,2.287,0.000,3.045,2.864,0.269,2.600
02:49:02,2.219,0.000,3.055,2.869,0.269,2.610
02:48:57,2.199,0.000,3.069,2.864,0.269,2.576
02:48:52,2.102,0.000,3.060,2.869,0.274,2.595
02:48:47,2.239,0.000,3.060,2.835,0.274,2.537
02:48:42,2.195,0.000,3.050,2.869,0.274,2.610
02:48:37,2.292,0.000,3.060,2.864,0.274,2.576
02:48:32,2.243,0.000,3.060,2.864,0.259,2.566
02:48:27,2.151,0.000,3.074,2.869,0.269,2.419
02:48:22,2.165,0.000,3.055,2.869,0.259,2.566
02:48:17,2.190,0.000,3.040,2.854,0.274,2.566
02:48:12,2.239,0.000,3.055,2.869,0.269,2.590
02:48:07,2.229,0.000,3.055,2.864,0.269,2.586
02:48:02,2.278,0.000,3.065,2.835,0.269,2.556
02:47:57,2.185,0.000,3.050,2.859,0.269,2.561
02:47:52,2.141,0.000,3.055,2.869,0.274,2.561
02:47:47,2.317,0.000,3.045,2.874,0.269,2.590
02:47:42,2.258,0.000,3.060,2.854,0.274,2.546
02:47:37,2.302,0.000,3.065,2.869,0.274,2.566
02:47:32,2.204,0.000,3.045,2.859,0.269,2.556
02:47:27,2.326,0.000,3.050,2.854,0.274,2.556
02:47:22,2.107,0.000,3.069,2.864,0.264,2.454
02:47:17,2.204,0.000,3.060,2.869,0.269,2.532
02:47:12,2.175,0.000,3.060,2.859,0.259,2.546
02:47:07,2.151,0.000,3.045,2.874,0.269,2.561
02:47:02,2.146,0.000,3.050,2.854,0.274,2.551
02:46:57,2.180,0.000,3.055,2.869,0.274,2.375
02:46:52,2.219,0.000,3.065,2.879,0.274,2.561
02:46:47,2.151,0.000,3.055,2.874,0.274,2.590
02:46:42,2.317,0.000,3.045,2.869,0.269,2.581
02:46:37,2.253,0.000,3.060,2.864,0.269,2.586
02:46:32,2.155,0.000,3.055,2.849,0.269,2.366
02:46:27,2.302,0.000,3.069,2.869,0.274,2.576
02:46:22,2.302,0.000,3.055,2.874,0.274,2.595
02:46:17,2.204,0.000,3.055,2.854,0.274,2.502
02:46:12,2.087,0.000,3.055,2.849,0.259,2.463
02:46:07,2.224,0.000,3.060,2.864,0.259,2.566
02:46:02,2.336,0.000,3.060,2.864,0.269,2.605
02:45:57,2.175,0.000,3.060,2.869,0.269,2.610
02:45:52,2.136,0.000,3.045,2.859,0.269,2.507
02:45:47,2.248,0.000,3.050,2.835,0.269,2.561
02:45:42,2.195,0.000,3.050,2.859,0.264,2.571
02:45:37,2.160,0.000,3.055,2.874,0.269,2.595
02:45:32,2.278,0.000,3.065,2.864,0.274,2.566
02:45:27,2.151,0.000,3.065,2.879,0.274,2.571
02:45:22,2.170,0.000,3.060,2.864,0.259,2.429
02:45:17,2.229,0.000,3.050,2.859,0.269,2.581
02:45:12,2.253,0.000,3.060,2.879,0.269,2.610
02:45:07,2.351,0.000,3.065,2.864,0.269,2.630
02:45:02,2.155,0.000,3.069,2.869,0.259,2.458
02:44:57,2.351,0.000,3.055,2.874,0.264,2.620
02:44:52,2.204,0.000,3.050,2.859,0.269,2.630
02:44:47,2.185,0.000,3.055,2.864,0.269,2.571
02:44:42,2.258,0.000,3.060,2.845,0.259,2.620
02:44:37,2.253,0.000,3.060,2.864,0.274,2.630
02:44:32,2.283,0.000,3.060,2.864,0.264,2.634
02:44:27,2.366,0.000,3.045,2.869,0.274,2.625
02:44:22,2.253,0.000,3.055,2.845,0.269,2.595
02:44:17,2.219,0.000,3.060,2.849,0.274,2.620
02:44:12,2.283,0.000,3.060,2.869,0.269,2.620
02:44:07,2.219,0.000,3.055,2.864,0.259,2.615
02:44:02,2.239,0.000,3.050,2.869,0.269,2.634
02:43:57,2.351,0.000,3.069,2.840,0.264,2.615
02:43:52,2.224,0.000,3.055,2.864,0.274,2.669
02:43:47,2.239,0.000,3.060,2.859,0.259,2.639
02:43:42,2.351,0.000,3.050,2.864,0.269,2.644
02:43:37,2.234,0.000,3.050,2.864,0.274,2.576
02:43:32,2.180,0.000,3.055,2.864,0.269,2.581
02:43:27,2.385,0.000,3.060,2.874,0.279,2.630
02:43:22,2.214,0.000,3.050,2.854,0.274,2.644
02:43:17,2.224,0.000,3.055,2.869,0.269,2.634
02:43:12,2.273,0.000,3.060,2.845,0.259,2.634
02:43:07,2.268,0.000,3.060,2.854,0.274,2.649
02:43:02,2.361,0.000,3.055,2.869,0.269,2.620
02:42:57,2.219,0.000,3.055,2.864,0.269,2.634
02:42:52,2.209,0.000,3.060,2.849,0.274,2.634
02:42:47,2.224,0.000,3.060,2.864,0.259,2.449
02:42:42,2.283,0.000,3.060,2.874,0.274,2.625
02:42:37,2.268,0.000,3.060,2.869,0.269,2.625
02:42:32,2.273,0.000,3.065,2.874,0.259,2.625
02:42:27,2.219,0.000,3.065,2.869,0.274,2.537
02:42:22,2.253,0.000,3.060,2.849,0.269,2.395
02:42:17,2.209,0.000,3.050,2.869,0.269,2.644
02:42:12,2.229,0.000,3.060,2.879,0.259,2.615
02:42:07,2.204,0.000,3.055,2.864,0.274,2.620
02:42:02,2.248,0.000,3.050,2.864,0.269,2.610
02:41:57,2.219,0.000,3.050,2.874,0.269,2.620
02:41:52,2.131,0.000,3.060,2.874,0.269,2.630
02:41:47,2.082,0.000,3.055,2.869,0.269,2.419
02:41:42,2.195,0.000,3.094,2.864,0.274,2.610
